Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
568,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Sendai PIT,2018-11-21,AJPW Real World Tag League 2018 - Tag 5,298,https://www.cagematch.net/?id=1&nr=215954
569,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Sendai PIT,2018-11-20,AJPW Real World Tag League 2018 - Tag 4,343,https://www.cagematch.net/?id=1&nr=215953
570,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2018-11-18,AJPW Real World Tag League 2018 - Tag 3,613,https://www.cagematch.net/?id=1&nr=215495
571,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2018-11-17,AJPW Real World Tag League 2018 - Tag 2,550,https://www.cagematch.net/?id=1&nr=215494
572,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-11-13,AJPW Real World Tag League 2018 - Tag 1,"1,382",https://www.cagematch.net/?id=1&nr=215087
573,All Japan Pro Wrestling,"Osaka, Japan",Minato Kumin Center,2018-11-06,AJPW Lucha Fiesta Tour 2018 Supported By AJP - Tag 4,345,https://www.cagematch.net/?id=1&nr=214437
574,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya City Yamada District Hall,2018-11-05,AJPW Lucha Fiesta Tour 2018 Supported By AJP - Tag 3,245,https://www.cagematch.net/?id=1&nr=214259
575,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2018-11-04,AJPW Lucha Fiesta Tour 2018 Supported By AJP - Tag 2,163,https://www.cagematch.net/?id=1&nr=213999
576,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-11-03,AJPW Lucha Fiesta Tour 2018 Supported By AJP - Tag 1,"1,370",https://www.cagematch.net/?id=1&nr=213845
577,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2018-12-22,AJPW Fan Appreciation Day 2018,399,https://www.cagematch.net/?id=1&nr=218754
578,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2018-12-11,AJPW Real World Tag League 2018 - Tag 19,"1,758",https://www.cagematch.net/?id=1&nr=217747
579,All Japan Pro Wrestling,"Kyoto, Japan",KBS Hall,2018-12-09,AJPW Real World Tag League 2018 - Tag 18,715,https://www.cagematch.net/?id=1&nr=217427
580,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2018-12-08,AJPW Real World Tag League 2018 - Tag 17,726,https://www.cagematch.net/?id=1&nr=217426
581,All Japan Pro Wrestling,"Osaka, Japan",Azalea Taisho,2018-12-06,AJPW Real World Tag League 2018 - Tag 16,378,https://www.cagematch.net/?id=1&nr=217228
582,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Marina Hop,2018-12-05,AJPW Real World Tag League 2018 - Tag 15,468,https://www.cagematch.net/?id=1&nr=217226
583,All Japan Pro Wrestling,"Kagoshima, Japan",Oro City Hall,2018-12-04,AJPW Real World Tag League 2018 - Tag 14,425,https://www.cagematch.net/?id=1&nr=217224
584,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2018-12-02,AJPW Real World Tag League 2018 - Tag 13,579,https://www.cagematch.net/?id=1&nr=216953
585,All Japan Pro Wrestling,"Shunan, Yamaguchi, Japan",Shunan Nanyo Fureai Center ,2018-12-01,AJPW Real World Tag League 2018 - Tag 12,583,https://www.cagematch.net/?id=1&nr=216952
586,All Japan Pro Wrestling,"Yamada, Iwate, Japan",Yamada Green Dome Maebashi Sub Event Arena,2019-01-20,AJPW New Year Wars 2019 - Tag 6,520,https://www.cagematch.net/?id=1&nr=221048
587,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall,2019-01-18,AJPW Yokohama Twilight Blues Vol. 9,308,https://www.cagematch.net/?id=1&nr=221047
588,All Japan Pro Wrestling,"Osaka, Japan",Abeno Citizen Center,2019-01-15,AJPW New Year Wars 2019 - Tag 5,352,https://www.cagematch.net/?id=1&nr=220803
589,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2019-01-14,AJPW New Year Wars 2019 - Tag 4,495,https://www.cagematch.net/?id=1&nr=220802
590,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Dream Messe Miyagi West Building Hall,2019-01-12,AJPW New Year Wars 2019 - Tag 3,260,https://www.cagematch.net/?id=1&nr=220606
591,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-01-09,AJPW GROWIN' UP Vol.17,248,https://www.cagematch.net/?id=1&nr=220477
592,All Japan Pro Wrestling,"Chiba, Japan",Chiba Blue Field,2019-01-05,AJPW Chiba Extra Dream 21,181,https://www.cagematch.net/?id=1&nr=220157
593,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-01-03,AJPW New Year Wars 2019 - Tag 2,"1,585",https://www.cagematch.net/?id=1&nr=220024
594,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-01-02,AJPW New Year Wars 2019 - Tag 1,"1,440",https://www.cagematch.net/?id=1&nr=219957
595,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Bunka Gymnasium,2019-02-24,AJPW Excite Series 2019 - Tag 10,"2,109",https://www.cagematch.net/?id=1&nr=224060
596,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-02-20,AJPW GROWIN' UP Vol.18,302,https://www.cagematch.net/?id=1&nr=223664
597,All Japan Pro Wrestling,"Fukuoka, Japan",Hakata Starlanes,2019-02-17,AJPW Excite Series 2019 - Tag 9,585,https://www.cagematch.net/?id=1&nr=223404
598,All Japan Pro Wrestling,"Kumamoto, Japan",Kumamoto City Distribution & Information Hall,2019-02-16,AJPW Excite Series 2019 - Tag 8,315,https://www.cagematch.net/?id=1&nr=223403
599,All Japan Pro Wrestling,"Oita, Japan",Oita Event Hall,2019-02-14,AJPW Excite Series 2019 - Tag 7,325,https://www.cagematch.net/?id=1&nr=223128
600,All Japan Pro Wrestling,"Kurashiki, Okayama, Japan",Hotel Cent Inn Kurashiki ,2019-02-13,AJPW Excite Series 2019 - Tag 6,285,https://www.cagematch.net/?id=1&nr=223057
601,All Japan Pro Wrestling,"Kochi, Japan",Kochi Sunpia Chres ,2019-02-11,AJPW Excite Series 2019 - Tag 5,265,https://www.cagematch.net/?id=1&nr=223514
602,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-02-10,AJPW Excite Series 2019 - Tag 4,687,https://www.cagematch.net/?id=1&nr=222634
603,All Japan Pro Wrestling,"Ikoma, Nara, Japan",Ikoma City Sports Association Takidera S.C. Gymnasium,2019-02-09,AJPW Excite Series 2019 - Tag 3,265,https://www.cagematch.net/?id=1&nr=222633
604,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nakamura Sports Center #2,2019-02-08,AJPW Excite Series 2019 - Tag 2,324,https://www.cagematch.net/?id=1&nr=222631
605,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-02-07,AJPW Excite Series 2019 - Tag 1,"1,110",https://www.cagematch.net/?id=1&nr=222630
606,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Radiant Hall ,2019-03-27,AJPW Yokohama Twilight Blues Vol. 10,296,https://www.cagematch.net/?id=1&nr=227267
607,All Japan Pro Wrestling,"Onagawa, Miyagi, Japan",Onagawa Town General Gymnasium ,2019-03-24,AJPW Dream Power Series 2019 - Tag 9,349,https://www.cagematch.net/?id=1&nr=227118
608,All Japan Pro Wrestling,"Iwaki, Fukushima, Japan",Iwaki City Gymnasium ,2019-03-23,AJPW Dream Power Series 2019 - Tag 8,422,https://www.cagematch.net/?id=1&nr=227057
609,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall ,2019-03-21,AJPW Dream Power Series 2019 - Tag 7,617,https://www.cagematch.net/?id=1&nr=227013
610,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-03-19,AJPW Dream Power Series 2019 - Tag 6,"1,615",https://www.cagematch.net/?id=1&nr=226702
611,All Japan Pro Wrestling,"Suwa, Japan",Suwa City Shimizu Town Gymnasium ,2019-03-17,AJPW Dream Power Series 2019 - Tag 5,483,https://www.cagematch.net/?id=1&nr=226489
612,All Japan Pro Wrestling,"Osaka, Japan",Minato Ward Community Center,2019-03-16,AJPW Dream Power Series 2019 - Tag 4,345,https://www.cagematch.net/?id=1&nr=226361
613,All Japan Pro Wrestling,"Matsusaka, Mie, Japan",Sangi Arena,2019-03-15,AJPW Dream Power Series 2019 - Tag 3,344,https://www.cagematch.net/?id=1&nr=226359
614,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-03-12,AJPW GROWIN' UP Vol.19,240,https://www.cagematch.net/?id=1&nr=226358
615,All Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Kasukabe Touch Cube,2019-03-10,AJPW Dream Power Series 2019 - Tag 2,434,https://www.cagematch.net/?id=1&nr=226357
616,All Japan Pro Wrestling,"Choshi, Chiba, Japan",Choshi City Gymnasium ,2019-03-09,AJPW Dream Power Series 2019 - Tag 1,428,https://www.cagematch.net/?id=1&nr=225610
617,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-04-29,AJPW Champion Carnival 2019 - Tag 18,"1,698",https://www.cagematch.net/?id=1&nr=229750
618,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-04-28,AJPW Champion Carnival 2019 - Tag 17,"1,386",https://www.cagematch.net/?id=1&nr=229684
619,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-04-25,AJPW Champion Carnival 2019 - Tag 16,"1,209",https://www.cagematch.net/?id=1&nr=229521
620,All Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aora Nagaoka,2019-04-24,AJPW Champion Carnival 2019 - Tag 15,457,https://www.cagematch.net/?id=1&nr=229455
621,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Sendai PIT,2019-04-23,AJPW Champion Carnival 2019 - Tag 14,320,https://www.cagematch.net/?id=1&nr=229342
622,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo ,2019-04-21,AJPW Champion Carnival 2019 - Tag 13,614,https://www.cagematch.net/?id=1&nr=229209
623,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo ,2019-04-20,AJPW Champion Carnival 2019 - Tag 12,502,https://www.cagematch.net/?id=1&nr=229164
624,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-04-17,AJPW Champion Carnival 2019 - Tag 11,302,https://www.cagematch.net/?id=1&nr=229035
625,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu ,2019-04-16,AJPW Champion Carnival 2019 - Tag 10,402,https://www.cagematch.net/?id=1&nr=228940
626,All Japan Pro Wrestling,"Kanazawa, Ishikawa, Japan",Kanazawa Distribution Center ,2019-04-15,AJPW Champion Carnival 2019 - Tag 9,330,https://www.cagematch.net/?id=1&nr=228894
627,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-04-14,AJPW Champion Carnival 2019 - Tag 8,614,https://www.cagematch.net/?id=1&nr=228788
628,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-04-13,AJPW Champion Carnival 2019 - Tag 7,516,https://www.cagematch.net/?id=1&nr=228696
629,All Japan Pro Wrestling,"Fukuoka, Japan",Acros Fukuoka,2019-04-11,AJPW Champion Carnival 2019 - Tag 6,452,https://www.cagematch.net/?id=1&nr=228588
630,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima JMS Aster Plaza Multipurpose Studio,2019-04-10,AJPW Champion Carnival 2019 - Tag 5,224,https://www.cagematch.net/?id=1&nr=228585
631,All Japan Pro Wrestling,"Matsue, Shimane, Japan",Kunibiki Messe Multipurpose Hall ,2019-04-09,AJPW Champion Carnival 2019 - Tag 4,407,https://www.cagematch.net/?id=1&nr=228424
632,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2019-04-07,AJPW Champion Carnival 2019 - Tag 3,694,https://www.cagematch.net/?id=1&nr=228250
633,All Japan Pro Wrestling,"Kisarazu, Chiba, Japan",Kisarazu Citizen Center,2019-04-06,AJPW Champion Carnival 2019 - Tag 2,458,https://www.cagematch.net/?id=1&nr=228248
634,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-04-04,AJPW Champion Carnival 2019 - Tag 1,"1,316",https://www.cagematch.net/?id=1&nr=228116
635,All Japan Pro Wrestling,"Fukuyama, Hiroshima, Japan",Fukuyama Big Rose ,2019-05-30,AJPW Super Power Series 2019 - Tag 7,375,https://www.cagematch.net/?id=1&nr=231460
636,All Japan Pro Wrestling,"Hiroshima, Japan",Kagura Monzen Spa Village Kagura Dome ,2019-05-29,AJPW Super Power Series 2019 - Tag 6,550,https://www.cagematch.net/?id=1&nr=231421
637,All Japan Pro Wrestling,"Hashimotocho, Gifu, Japan",Juroku Plaza (Gifu City Bunka Industrial Exchange Center),2019-05-27,AJPW Super Power Series 2019 - Tag 5: Yoshitatsu Debut 16th Anniversary,450,https://www.cagematch.net/?id=1&nr=231382
638,All Japan Pro Wrestling,"Kyoto, Japan",KBS Hall,2019-05-26,AJPW Super Power Series 2019 - Tag 4,548,https://www.cagematch.net/?id=1&nr=231291
639,All Japan Pro Wrestling,"Okazaki, Aichi, Japan",Okazaki Tatsumi Hill Hall,2019-05-25,AJPW Super Power Series 2019 - Tag 3,453,https://www.cagematch.net/?id=1&nr=231253
640,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-05-21,AJPW GROWIN' UP Vol. 20,282,https://www.cagematch.net/?id=1&nr=231002
641,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-05-20,AJPW Super Power Series 2019 - Tag 2,"1,556",https://www.cagematch.net/?id=1&nr=230940
642,All Japan Pro Wrestling,"Koza, Okinawa, Japan",Koza Music Town Sound Market ,2019-05-13,AJPW Super Power Series 2019 - Tag 1,354,https://www.cagematch.net/?id=1&nr=230590
643,All Japan Pro Wrestling,"Naha, Okinawa, Japan",Namura Hall,2019-05-12,AJPW Naha 2 Days - Tag 2,506,https://www.cagematch.net/?id=1&nr=230496
644,All Japan Pro Wrestling,"Naha, Okinawa, Japan",Namura Hall,2019-05-11,AJPW Naha 2 Days - Tag 1,502,https://www.cagematch.net/?id=1&nr=230450
645,All Japan Pro Wrestling,"Toyonaka, Osaka, Japan",176 BOX,2019-05-05,AJPW Osaka Pro-Wrestling Festival Supported By AJPW,576,https://www.cagematch.net/?id=1&nr=230157
646,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-06-30,AJPW Dynamite Series 2019 - Tag 7,"1,630",https://www.cagematch.net/?id=1&nr=233078
647,All Japan Pro Wrestling,"Kadoma, Osaka, Japan",Kadoma City General Gymnasium ,2019-06-29,AJPW Dynamite Series 2019 - Tag 6,689,https://www.cagematch.net/?id=1&nr=233033
648,All Japan Pro Wrestling,"Shimuza, Shizuoka, Japan",Shimizu Marine Building ,2019-06-28,AJPW Dynamite Series 2019 - Tag 5,352,https://www.cagematch.net/?id=1&nr=233026
649,All Japan Pro Wrestling,"Shibata, Niigata, Japan",Shibata City Hall ,2019-06-23,AJPW Dynamite Series 2019 - Tag 4,430,https://www.cagematch.net/?id=1&nr=232779
650,All Japan Pro Wrestling,"Matsumoto, Nagano, Japan",Kissei Bunka Hall ,2019-06-22,AJPW Dynamite Series 2019 - Tag 3,590,https://www.cagematch.net/?id=1&nr=232705
651,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-06-18,AJPW Dynamite Series 2019 - Tag 2,"1,374",https://www.cagematch.net/?id=1&nr=232498
652,All Japan Pro Wrestling,"Chiba, Japan",Chiba 2AW Square ,2019-06-16,AJPW Chiba Extra Dream 22,183,https://www.cagematch.net/?id=1&nr=232295
653,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Tsuyuhashi Sports Center #2 ,2019-06-15,AJPW Dynamite Series 2019 - Tag 1,453,https://www.cagematch.net/?id=1&nr=232227
654,All Japan Pro Wrestling,"Kobe, Hyogo, Japan",Kobe Sanbo Hall ,2019-06-02,AJPW Super Power Series 2019 - Tag 9,"1,028",https://www.cagematch.net/?id=1&nr=231558
655,All Japan Pro Wrestling,"Saijo, Ehime, Japan",Saijo City General Gymnasium ,2019-06-01,AJPW Super Power Series 2019 - Tag 8,586,https://www.cagematch.net/?id=1&nr=231507
656,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-07-28,AJPW Summer Action Series 2019 - Tag 8,886,https://www.cagematch.net/?id=1&nr=233556
657,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-07-27,AJPW Summer Action Series 2019 - Tag 7,583,https://www.cagematch.net/?id=1&nr=234928
658,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima JMS Aster Plaza Multipurpose Studio,2019-07-25,AJPW Summer Action Series 2019 - Tag 6,224,https://www.cagematch.net/?id=1&nr=234881
659,All Japan Pro Wrestling,"Saga, Japan",Hotel Maritime Genesis Saga East Court (Hotel Building) 4F Large Banquet Hall ,2019-07-24,AJPW Northern Kyushu Disaster Relief Support Saga,654,https://www.cagematch.net/?id=1&nr=234760
660,All Japan Pro Wrestling,"Kitakyushu, Fukuoka, Japan",Kitakyushu Arts Theater Medium Theater,2019-07-23,AJPW Summer Action Series 2019 - Tag 4,685,https://www.cagematch.net/?id=1&nr=234650
661,All Japan Pro Wrestling,"Tamano, Okayama, Japan",Tamano General Medical College Gymnasium ,2019-07-21,AJPW Summer Action Series 2019 - Tag 3,303,https://www.cagematch.net/?id=1&nr=234420
662,All Japan Pro Wrestling,"Higashiomi, Shiga, Japan",Higashiomi City Eigenji Sports Park Gymnasium ,2019-07-20,AJPW Summer Action Series 2019 - Tag 2,337,https://www.cagematch.net/?id=1&nr=234198
663,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-07-17,AJPW Summer Action Series 2019 - Tag 1,"1,066",https://www.cagematch.net/?id=1&nr=233868
664,All Japan Pro Wrestling,"Narita, Chiba, Japan",Narita View Hotel,2019-07-15,AJPW Chiba Extra Dream In Narita,375,https://www.cagematch.net/?id=1&nr=233777
665,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-07-10,AJPW Fan Appreciation Night Summer Festival 2019,917,https://www.cagematch.net/?id=1&nr=233538
666,All Japan Pro Wrestling,"Hakodate, Hokkaido, Japan",Hakodate Arena Sub Arena ,2019-08-29,AJPW Summer Explosion Series 2019 - Tag 12,574,https://www.cagematch.net/?id=1&nr=239088
667,All Japan Pro Wrestling,"Asahikawa, Kamikawa, Japan",Asahikawa Local Industry Promotion Center ,2019-08-28,AJPW Summer Explosion Series 2019 - Tag 11,475,https://www.cagematch.net/?id=1&nr=238836
668,All Japan Pro Wrestling,"Kodaira, Tokyo, Japan",Kodaira Town Bunka Center ,2019-08-27,AJPW Summer Explosion Series 2019 - Tag 10,360,https://www.cagematch.net/?id=1&nr=238725
669,All Japan Pro Wrestling,"Mombetsu, Hokkaido, Japan",Mombetsu City Sports Center,2019-08-26,AJPW Summer Explosion Series 2019 - Tag 9,323,https://www.cagematch.net/?id=1&nr=239346
670,All Japan Pro Wrestling,"Abashiri, Hokkaido, Japan",Abashiri City North Community Center ,2019-08-25,AJPW Summer Explosion Series 2019 - Tag 8,340,https://www.cagematch.net/?id=1&nr=238345
671,All Japan Pro Wrestling,"Bihoro, Hokkaido, Japan",Bihoro Town Sports Center ,2019-08-24,AJPW Summer Explosion Series 2019 - Tag 7,565,https://www.cagematch.net/?id=1&nr=238209
672,All Japan Pro Wrestling,"Kushiro, Hokkaido, Japan",Kushiro Seiundaidanchi Gymnasium ,2019-08-22,AJPW Summer Explosion Series 2019 - Tag 6,470,https://www.cagematch.net/?id=1&nr=238111
673,All Japan Pro Wrestling,"Memuro, Hokkaido, Japan",Memuro Town General Gymnasium ,2019-08-21,AJPW Summer Explosion Series 2019 - Tag 5,487,https://www.cagematch.net/?id=1&nr=238110
674,All Japan Pro Wrestling,"Noboribetsu, Hokkaido, Japan",Noboribetsu City General Gymnasium ,2019-08-19,AJPW Summer Explosion Series 2019 - Tag 4,395,https://www.cagematch.net/?id=1&nr=237447
675,All Japan Pro Wrestling,"Tomakomai, Hokkaido, Japan",Tomakomai City General Gymnasium,2019-08-18,AJPW Summer Explosion Series 2019 - Tag 3,505,https://www.cagematch.net/?id=1&nr=237441
676,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2019-08-17,AJPW Summer Explosion Series 2019 - Tag 2,703,https://www.cagematch.net/?id=1&nr=237438
677,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-08-11,AJPW Atsushi Aoki Memorial Convention,"1,813",https://www.cagematch.net/?id=1&nr=236528
678,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2019-09-23,AJPW Royal Road Tournament 2019 - Tag 6,"1,005",https://www.cagematch.net/?id=1&nr=241592
679,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-09-22,AJPW Royal Road Tournament 2019 - Tag 5,563,https://www.cagematch.net/?id=1&nr=241591
680,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-09-18,AJPW Royal Road Tournament 2019 - Tag 4,370,https://www.cagematch.net/?id=1&nr=241127
681,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-09-16,AJPW Royal Road Tournament 2019 - Tag 3,"1,306",https://www.cagematch.net/?id=1&nr=241021
682,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Yume Messe Miyagi West Building Hall,2019-09-15,AJPW Royal Road Tournament 2019 - Tag 2,302,https://www.cagematch.net/?id=1&nr=240821
683,All Japan Pro Wrestling,"Sanjo, Niigata, Japan",Sanjo City Sakae Gymnasium,2019-09-14,AJPW Royal Road Tournament 2019 - Tag 1,595,https://www.cagematch.net/?id=1&nr=240820
684,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-09-11,AJPW GROWIN' UP Vol.21,303,https://www.cagematch.net/?id=1&nr=240822
685,All Japan Pro Wrestling,"Kanazawa, Ishikawa, Japan",Ishikawa Industrial Exhibition Hall #3,2019-09-08,AJPW Late Summer Tour 2019 - Tag 2,"1,542",https://www.cagematch.net/?id=1&nr=239641
686,All Japan Pro Wrestling,"Ina, Nagano, Japan",Nagano Logitech Arena,2019-09-07,AJPW Late Summer Tour 2019 - Tag 1,333,https://www.cagematch.net/?id=1&nr=239572
687,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-09-03,AJPW Summer Explosion Series 2019 - Tag 13,"1,313",https://www.cagematch.net/?id=1&nr=239113
688,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-10-24,AJPW Raising An Army Memorial Series 2019 - Tag 6,"1,213",https://www.cagematch.net/?id=1&nr=245168
689,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-10-22,AJPW GROWIN' UP Vol.22,315,https://www.cagematch.net/?id=1&nr=245016
690,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-10-20,AJPW  Zeus Festival 2019,956,https://www.cagematch.net/?id=1&nr=244711
691,All Japan Pro Wrestling,"Wake, Okayama, Japan",Wake Town Gymnasium,2019-10-19,AJPW Raising An Army Memorial Series 2019 - Tag 5,351,https://www.cagematch.net/?id=1&nr=244577
692,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2019-10-18,AJPW Raising An Army Memorial Series 2019 - Tag 4,303,https://www.cagematch.net/?id=1&nr=244575
693,All Japan Pro Wrestling,"Fukushima, Japan",Big Palette Fukushima,2019-10-14,AJPW Raising An Army Memorial Series 2019 - Tag 3,497,https://www.cagematch.net/?id=1&nr=244574
694,All Japan Pro Wrestling,"Koga, Ibaraki, Japan",Space U Furukawa,2019-10-10,AJPW Raising An Army Memorial Series 2019 - Tag 2,202,https://www.cagematch.net/?id=1&nr=243769
695,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-10-09,AJPW Raising An Army Memorial Series 2019 - Tag 1,"1,009",https://www.cagematch.net/?id=1&nr=243768
696,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-11-30,AJPW Real World Tag League 2019 - Tag 13,545,https://www.cagematch.net/?id=1&nr=248536
697,All Japan Pro Wrestling,"Shunan, Yamaguchi, Japan",Shunan Nanyo Fureai Center,2019-11-28,AJPW Real World Tag League 2019 - Tag 12,415,https://www.cagematch.net/?id=1&nr=248297
698,All Japan Pro Wrestling,"Kagoshima, Japan",Oro City Gym,2019-11-27,AJPW Real World Tag League 2019 - Tag 11,315,https://www.cagematch.net/?id=1&nr=248177
699,All Japan Pro Wrestling,"Fukuoka, Japan",Acros Fukuoka Event Hall,2019-11-26,AJPW Real World Tag League 2019 - Tag 10,542,https://www.cagematch.net/?id=1&nr=248104
700,All Japan Pro Wrestling,"Takamatsu, Kagawa, Japan",Takamatsu Symbol Tower Exhibition Space,2019-11-24,AJPW Real World Tag League 2019 - Tag 9,232,https://www.cagematch.net/?id=1&nr=247947
701,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Marina Hop,2019-11-23,AJPW Real World Tag League 2019 - Tag 8,323,https://www.cagematch.net/?id=1&nr=247879
702,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-11-21,AJPW Real World Tag League 2019 - Tag 7,965,https://www.cagematch.net/?id=1&nr=247757
703,All Japan Pro Wrestling,"Mukawa, Hokkaido, Japan",Mukawa Shiki-no-Yakata Tanpopo Hall,2019-11-19,AJPW Real World Tag League 2019 - Tag 6,355,https://www.cagematch.net/?id=1&nr=247654
704,All Japan Pro Wrestling,"Obihiro, Hokkaido, Japan",Obihiro City General Gymnasium,2019-11-18,AJPW Real World Tag League 2019 - Tag 5,590,https://www.cagematch.net/?id=1&nr=247514
705,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2019-11-17,AJPW Real World Tag League 2019 - Tag 4,682,https://www.cagematch.net/?id=1&nr=247469
706,All Japan Pro Wrestling,"Nasu, Tochigi, Japan",Nasu Town Sports Center,2019-11-13,AJPW Real World Tag League 2019 - Tag 3,502,https://www.cagematch.net/?id=1&nr=247087
707,All Japan Pro Wrestling,"Ojiya, Niigata, Japan",Ojiya City General Gymnasium Sub Arena,2019-11-12,AJPW Real World Tag League 2019 - Tag 2,384,https://www.cagematch.net/?id=1&nr=247086
708,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-11-11,AJPW Real World Tag League 2019 - Tag 1,"1,003",https://www.cagematch.net/?id=1&nr=246991
709,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-12-21,AJPW Fan Thanksgiving Day,375,https://www.cagematch.net/?id=1&nr=250473
710,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-12-17,AJPW AJP Prime Night 2019,"1,193",https://www.cagematch.net/?id=1&nr=250237
711,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-12-09,AJPW Real World Tag League 2019 - Tag 19,"1,399",https://www.cagematch.net/?id=1&nr=249485
