Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
939,All Japan Pro Wrestling,"Matsumoto, Nagano, Japan",Kissei Bunka Hall ,2019-06-22,AJPW Dynamite Series 2019 - Tag 3,590,https://www.cagematch.net/?id=1&nr=232705
940,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-06-18,AJPW Dynamite Series 2019 - Tag 2,"1,374",https://www.cagematch.net/?id=1&nr=232498
941,All Japan Pro Wrestling,"Chiba, Japan",Chiba 2AW Square ,2019-06-16,AJPW Chiba Extra Dream 22,183,https://www.cagematch.net/?id=1&nr=232295
942,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Tsuyuhashi Sports Center #2 ,2019-06-15,AJPW Dynamite Series 2019 - Tag 1,453,https://www.cagematch.net/?id=1&nr=232227
943,All Japan Pro Wrestling,"Kobe, Hyogo, Japan",Kobe Sanbo Hall ,2019-06-02,AJPW Super Power Series 2019 - Tag 9,"1,028",https://www.cagematch.net/?id=1&nr=231558
944,All Japan Pro Wrestling,"Saijo, Ehime, Japan",Saijo City General Gymnasium ,2019-06-01,AJPW Super Power Series 2019 - Tag 8,586,https://www.cagematch.net/?id=1&nr=231507
945,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-07-28,AJPW Summer Action Series 2019 - Tag 8,886,https://www.cagematch.net/?id=1&nr=233556
946,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-07-27,AJPW Summer Action Series 2019 - Tag 7,583,https://www.cagematch.net/?id=1&nr=234928
947,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima JMS Aster Plaza Multipurpose Studio,2019-07-25,AJPW Summer Action Series 2019 - Tag 6,224,https://www.cagematch.net/?id=1&nr=234881
948,All Japan Pro Wrestling,"Saga, Japan",Hotel Maritime Genesis Saga East Court (Hotel Building) 4F Large Banquet Hall ,2019-07-24,AJPW Northern Kyushu Disaster Relief Support Saga,654,https://www.cagematch.net/?id=1&nr=234760
949,All Japan Pro Wrestling,"Kitakyushu, Fukuoka, Japan",Kitakyushu Arts Theater Medium Theater,2019-07-23,AJPW Summer Action Series 2019 - Tag 4,685,https://www.cagematch.net/?id=1&nr=234650
950,All Japan Pro Wrestling,"Tamano, Okayama, Japan",Tamano General Medical College Gymnasium ,2019-07-21,AJPW Summer Action Series 2019 - Tag 3,303,https://www.cagematch.net/?id=1&nr=234420
951,All Japan Pro Wrestling,"Higashiomi, Shiga, Japan",Higashiomi City Eigenji Sports Park Gymnasium ,2019-07-20,AJPW Summer Action Series 2019 - Tag 2,337,https://www.cagematch.net/?id=1&nr=234198
952,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-07-17,AJPW Summer Action Series 2019 - Tag 1,"1,066",https://www.cagematch.net/?id=1&nr=233868
953,All Japan Pro Wrestling,"Narita, Chiba, Japan",Narita View Hotel,2019-07-15,AJPW Chiba Extra Dream In Narita,375,https://www.cagematch.net/?id=1&nr=233777
954,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-07-10,AJPW Fan Appreciation Night Summer Festival 2019,917,https://www.cagematch.net/?id=1&nr=233538
955,All Japan Pro Wrestling,"Hakodate, Hokkaido, Japan",Hakodate Arena Sub Arena ,2019-08-29,AJPW Summer Explosion Series 2019 - Tag 12,574,https://www.cagematch.net/?id=1&nr=239088
956,All Japan Pro Wrestling,"Asahikawa, Kamikawa, Japan",Asahikawa Local Industry Promotion Center ,2019-08-28,AJPW Summer Explosion Series 2019 - Tag 11,475,https://www.cagematch.net/?id=1&nr=238836
957,All Japan Pro Wrestling,"Kodaira, Tokyo, Japan",Kodaira Town Bunka Center ,2019-08-27,AJPW Summer Explosion Series 2019 - Tag 10,360,https://www.cagematch.net/?id=1&nr=238725
958,All Japan Pro Wrestling,"Mombetsu, Hokkaido, Japan",Mombetsu City Sports Center,2019-08-26,AJPW Summer Explosion Series 2019 - Tag 9,323,https://www.cagematch.net/?id=1&nr=239346
959,All Japan Pro Wrestling,"Abashiri, Hokkaido, Japan",Abashiri City North Community Center ,2019-08-25,AJPW Summer Explosion Series 2019 - Tag 8,340,https://www.cagematch.net/?id=1&nr=238345
960,All Japan Pro Wrestling,"Bihoro, Hokkaido, Japan",Bihoro Town Sports Center ,2019-08-24,AJPW Summer Explosion Series 2019 - Tag 7,565,https://www.cagematch.net/?id=1&nr=238209
961,All Japan Pro Wrestling,"Kushiro, Hokkaido, Japan",Kushiro Seiundaidanchi Gymnasium ,2019-08-22,AJPW Summer Explosion Series 2019 - Tag 6,470,https://www.cagematch.net/?id=1&nr=238111
962,All Japan Pro Wrestling,"Memuro, Hokkaido, Japan",Memuro Town General Gymnasium ,2019-08-21,AJPW Summer Explosion Series 2019 - Tag 5,487,https://www.cagematch.net/?id=1&nr=238110
963,All Japan Pro Wrestling,"Noboribetsu, Hokkaido, Japan",Noboribetsu City General Gymnasium ,2019-08-19,AJPW Summer Explosion Series 2019 - Tag 4,395,https://www.cagematch.net/?id=1&nr=237447
964,All Japan Pro Wrestling,"Tomakomai, Hokkaido, Japan",Tomakomai City General Gymnasium,2019-08-18,AJPW Summer Explosion Series 2019 - Tag 3,505,https://www.cagematch.net/?id=1&nr=237441
965,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2019-08-17,AJPW Summer Explosion Series 2019 - Tag 2,703,https://www.cagematch.net/?id=1&nr=237438
966,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-08-11,AJPW Atsushi Aoki Memorial Convention,"1,813",https://www.cagematch.net/?id=1&nr=236528
967,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2019-09-23,AJPW Royal Road Tournament 2019 - Tag 6,"1,005",https://www.cagematch.net/?id=1&nr=241592
968,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-09-22,AJPW Royal Road Tournament 2019 - Tag 5,563,https://www.cagematch.net/?id=1&nr=241591
969,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-09-18,AJPW Royal Road Tournament 2019 - Tag 4,370,https://www.cagematch.net/?id=1&nr=241127
970,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-09-16,AJPW Royal Road Tournament 2019 - Tag 3,"1,306",https://www.cagematch.net/?id=1&nr=241021
971,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Yume Messe Miyagi West Building Hall,2019-09-15,AJPW Royal Road Tournament 2019 - Tag 2,302,https://www.cagematch.net/?id=1&nr=240821
972,All Japan Pro Wrestling,"Sanjo, Niigata, Japan",Sanjo City Sakae Gymnasium,2019-09-14,AJPW Royal Road Tournament 2019 - Tag 1,595,https://www.cagematch.net/?id=1&nr=240820
973,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-09-11,AJPW GROWIN' UP Vol.21,303,https://www.cagematch.net/?id=1&nr=240822
974,All Japan Pro Wrestling,"Kanazawa, Ishikawa, Japan",Ishikawa Industrial Exhibition Hall #3,2019-09-08,AJPW Late Summer Tour 2019 - Tag 2,"1,542",https://www.cagematch.net/?id=1&nr=239641
975,All Japan Pro Wrestling,"Ina, Nagano, Japan",Nagano Logitech Arena,2019-09-07,AJPW Late Summer Tour 2019 - Tag 1,333,https://www.cagematch.net/?id=1&nr=239572
976,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-09-03,AJPW Summer Explosion Series 2019 - Tag 13,"1,313",https://www.cagematch.net/?id=1&nr=239113
977,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-10-24,AJPW Raising An Army Memorial Series 2019 - Tag 6,"1,213",https://www.cagematch.net/?id=1&nr=245168
978,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-10-22,AJPW GROWIN' UP Vol.22,315,https://www.cagematch.net/?id=1&nr=245016
979,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-10-20,AJPW  Zeus Festival 2019,956,https://www.cagematch.net/?id=1&nr=244711
980,All Japan Pro Wrestling,"Wake, Okayama, Japan",Wake Town Gymnasium,2019-10-19,AJPW Raising An Army Memorial Series 2019 - Tag 5,351,https://www.cagematch.net/?id=1&nr=244577
981,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2019-10-18,AJPW Raising An Army Memorial Series 2019 - Tag 4,303,https://www.cagematch.net/?id=1&nr=244575
982,All Japan Pro Wrestling,"Fukushima, Japan",Big Palette Fukushima,2019-10-14,AJPW Raising An Army Memorial Series 2019 - Tag 3,497,https://www.cagematch.net/?id=1&nr=244574
983,All Japan Pro Wrestling,"Koga, Ibaraki, Japan",Space U Furukawa,2019-10-10,AJPW Raising An Army Memorial Series 2019 - Tag 2,202,https://www.cagematch.net/?id=1&nr=243769
984,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-10-09,AJPW Raising An Army Memorial Series 2019 - Tag 1,"1,009",https://www.cagematch.net/?id=1&nr=243768
985,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-11-30,AJPW Real World Tag League 2019 - Tag 13,545,https://www.cagematch.net/?id=1&nr=248536
986,All Japan Pro Wrestling,"Shunan, Yamaguchi, Japan",Shunan Nanyo Fureai Center,2019-11-28,AJPW Real World Tag League 2019 - Tag 12,415,https://www.cagematch.net/?id=1&nr=248297
987,All Japan Pro Wrestling,"Kagoshima, Japan",Oro City Gym,2019-11-27,AJPW Real World Tag League 2019 - Tag 11,315,https://www.cagematch.net/?id=1&nr=248177
988,All Japan Pro Wrestling,"Fukuoka, Japan",Acros Fukuoka Event Hall,2019-11-26,AJPW Real World Tag League 2019 - Tag 10,542,https://www.cagematch.net/?id=1&nr=248104
989,All Japan Pro Wrestling,"Takamatsu, Kagawa, Japan",Takamatsu Symbol Tower Exhibition Space,2019-11-24,AJPW Real World Tag League 2019 - Tag 9,232,https://www.cagematch.net/?id=1&nr=247947
990,All Japan Pro Wrestling,"Hiroshima, Japan",Hiroshima Marina Hop,2019-11-23,AJPW Real World Tag League 2019 - Tag 8,323,https://www.cagematch.net/?id=1&nr=247879
991,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-11-21,AJPW Real World Tag League 2019 - Tag 7,965,https://www.cagematch.net/?id=1&nr=247757
992,All Japan Pro Wrestling,"Mukawa, Hokkaido, Japan",Mukawa Shiki-no-Yakata Tanpopo Hall,2019-11-19,AJPW Real World Tag League 2019 - Tag 6,355,https://www.cagematch.net/?id=1&nr=247654
993,All Japan Pro Wrestling,"Obihiro, Hokkaido, Japan",Obihiro City General Gymnasium,2019-11-18,AJPW Real World Tag League 2019 - Tag 5,590,https://www.cagematch.net/?id=1&nr=247514
994,All Japan Pro Wrestling,"Sapporo, Hokkaido, Japan",Hotel Emisia Sapporo,2019-11-17,AJPW Real World Tag League 2019 - Tag 4,682,https://www.cagematch.net/?id=1&nr=247469
995,All Japan Pro Wrestling,"Nasu, Tochigi, Japan",Nasu Town Sports Center,2019-11-13,AJPW Real World Tag League 2019 - Tag 3,502,https://www.cagematch.net/?id=1&nr=247087
996,All Japan Pro Wrestling,"Ojiya, Niigata, Japan",Ojiya City General Gymnasium Sub Arena,2019-11-12,AJPW Real World Tag League 2019 - Tag 2,384,https://www.cagematch.net/?id=1&nr=247086
997,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-11-11,AJPW Real World Tag League 2019 - Tag 1,"1,003",https://www.cagematch.net/?id=1&nr=246991
998,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2019-12-21,AJPW Fan Thanksgiving Day,375,https://www.cagematch.net/?id=1&nr=250473
999,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-12-17,AJPW AJP Prime Night 2019,"1,193",https://www.cagematch.net/?id=1&nr=250237
1000,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2019-12-09,AJPW Real World Tag League 2019 - Tag 19,"1,399",https://www.cagematch.net/?id=1&nr=249485
1001,All Japan Pro Wrestling,"Ueda, Nagano, Japan",Ueda Innovation Center,2019-12-08,AJPW Real World Tag League 2019 - Tag 18,337,https://www.cagematch.net/?id=1&nr=249349
1002,All Japan Pro Wrestling,"Kitamoto, Saitama, Japan",Kitamoto City Sports Center,2019-12-07,AJPW Real World Tag League 2019 - Tag 17,615,https://www.cagematch.net/?id=1&nr=249300
1003,All Japan Pro Wrestling,"Takaoka, Toyama, Japan",Takaoka Echool,2019-12-03,AJPW Real World Tag League 2019 - Tag 16,387,https://www.cagematch.net/?id=1&nr=248929
1004,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall Event Hall,2019-12-02,AJPW Real World Tag League 2019 - Tag 15,891,https://www.cagematch.net/?id=1&nr=248837
1005,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-12-01,AJPW Real World Tag League 2019 - Tag 14,985,https://www.cagematch.net/?id=1&nr=248684
1006,All Japan Pro Wrestling,"Kyoto, Japan",KBS Hall,2020-01-26,AJPW New Year Wars 2020 - Tag 8,513,https://www.cagematch.net/?id=1&nr=253868
1007,All Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Contact Cube,2020-01-19,AJPW New Year Wars 2020 - Tag 7,338,https://www.cagematch.net/?id=1&nr=252424
1008,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-01-18,AJPW Chiba Extra Dream 23,190,https://www.cagematch.net/?id=1&nr=252422
1009,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2020-01-14,AJPW New Year Wars 2020 - Tag 6,220,https://www.cagematch.net/?id=1&nr=252421
1010,All Japan Pro Wrestling,"Murayama, Yamagata, Japan",Shoyo Plaza,2020-01-13,AJPW New Year Wars 2020 - Tag 5,268,https://www.cagematch.net/?id=1&nr=252420
1011,All Japan Pro Wrestling,"Kofu, Yamanashi, Japan",Aimesse Yamanashi,2020-01-12,AJPW New Year Wars 2020 - Tag 4,220,https://www.cagematch.net/?id=1&nr=252364
1012,All Japan Pro Wrestling,"Osaka, Japan",Yodogawa Ward Citizen Center,2020-01-11,AJPW Town Revitalization Special,562,https://www.cagematch.net/?id=1&nr=252363
1013,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Meito Sports Center Second Stadium,2020-01-10,AJPW New Year Wars 2020 - Tag 3,366,https://www.cagematch.net/?id=1&nr=252360
1014,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-01-03,AJPW New Year Wars 2020 - Tag 2,"1,604",https://www.cagematch.net/?id=1&nr=251296
1015,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-01-02,AJPW New Year Wars 2020 - Tag 1,"1,445",https://www.cagematch.net/?id=1&nr=251243
1016,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-02-26,AJPW GROWIN' UP Vol.24,349,https://www.cagematch.net/?id=1&nr=256573
1017,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2020-02-23,AJPW Excite Series 2020 - Tag 9,596,https://www.cagematch.net/?id=1&nr=256572
1018,All Japan Pro Wrestling,"Akaiwa, Okayama, Japan",Akaiwa Sanyo Fureai Park General Gymnasium,2020-02-22,AJPW Excite Series 2020 - Tag 8,384,https://www.cagematch.net/?id=1&nr=256571
1019,All Japan Pro Wrestling,"Yonago, Tottori, Japan",Yonago Industrial Gymnasium,2020-02-21,AJPW Excite Series 2020 - Tag 7,288,https://www.cagematch.net/?id=1&nr=256570
1020,All Japan Pro Wrestling,"Iwakuni, Yamaguchi, Japan",Iwakuni City Shuto Sports Center,2020-02-20,AJPW Excite Series 2020 - Tag 6,285,https://www.cagematch.net/?id=1&nr=255492
1021,All Japan Pro Wrestling,"Kurume, Fukuoka, Japan",Jibasan Kurume,2020-02-18,AJPW Excite Series 2020 - Tag 5,345,https://www.cagematch.net/?id=1&nr=255357
1022,All Japan Pro Wrestling,"Oita, Japan",Oita J:COM Holt Hall,2020-02-17,AJPW Excite Series 2020 - Tag 4,202,https://www.cagematch.net/?id=1&nr=255355
1023,All Japan Pro Wrestling,"Sasebo, Nagasaki, Japan",Sasebo City Sports Bunka Hall,2020-02-16,AJPW Excite Series 2020 - Tag 3,482,https://www.cagematch.net/?id=1&nr=255354
1024,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu Exhibition Event Hall,2020-02-14,AJPW Excite Series 2020 - Tag 2,340,https://www.cagematch.net/?id=1&nr=255353
1025,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-02-11,AJPW Excite Series 2020 - Tag 1,"1,687",https://www.cagematch.net/?id=1&nr=253869
1026,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-02-06,AJPW GROWIN' UP Vol.23,366,https://www.cagematch.net/?id=1&nr=256574
1027,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-03-23,AJPW Dream Power Series 2020,"1,213",https://www.cagematch.net/?id=1&nr=258587
1028,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-04-30,AJPW All Japan Pro Wrestling Broadcast 2020 #1 ~ All Japan Pro Wrestling's Desire To Deliver To The World,0,https://www.cagematch.net/?id=1&nr=122753
1029,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-04-06,AJPW What We Can Do Now,0,https://www.cagematch.net/?id=1&nr=260683
1030,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-31,AJPW All Japan Pro Wrestling Broadcast 2020 #5 ~ Treason x Invasion,0,https://www.cagematch.net/?id=1&nr=271081
1031,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-27,AJPW All Japan Pro Wrestling Wednesday Special ~ GAORA TV Championship,0,https://www.cagematch.net/?id=1&nr=270283
1032,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-24,AJPW All Japan Pro Wrestling Broadcast 2020 #4 ~ Invitation To The Royal Road,0,https://www.cagematch.net/?id=1&nr=269226
1033,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-20,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #2,Attendance not available.,https://www.cagematch.net/?id=1&nr=268557
1034,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-16,AJPW All Japan Pro Wrestling Broadcast 2020 #3,0,https://www.cagematch.net/?id=1&nr=267838
1035,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-13,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=267696
1036,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-10,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=273396
1037,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-06,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #1,0,https://www.cagematch.net/?id=1&nr=265875
1038,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-05,AJPW All Japan Pro Wrestling Broadcast 2020 #2,0,https://www.cagematch.net/?id=1&nr=265644
1039,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-06-30,AJPW All Japan Pro Wrestling Broadcast 2020 #8 ~ The Triple Crown Of Wilderness,0,https://www.cagematch.net/?id=1&nr=278332
1040,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-25,AJPW All Japan Pro Wrestling Broadcast 2020 #7 ~ Yuo Maishin,0,https://www.cagematch.net/?id=1&nr=276994
1041,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-24,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=276993
1042,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-17,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #4,0,https://www.cagematch.net/?id=1&nr=275276
1043,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-07,AJPW All Japan Pro Wrestling Broadcast 2020 #6,0,https://www.cagematch.net/?id=1&nr=272724
1044,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-03,AJPW All Japan Pro Wrestling Wednesday Special,0,https://www.cagematch.net/?id=1&nr=271818
1045,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-07-25,AJPW Summer Action Series 2020 - Tag 3,494,https://www.cagematch.net/?id=1&nr=282786
1046,All Japan Pro Wrestling,"Niigata, Japan",Bandaijima Multipurpose Plaza,2020-07-23,AJPW Summer Action Series 2020 - Tag 2,406,https://www.cagematch.net/?id=1&nr=282357
1047,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-18,AJPW Chiba Extra Dream 24,120,https://www.cagematch.net/?id=1&nr=281481
1048,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-07-13,AJPW Summer Action Series 2020 - Tag 1 ~ Fan Club Members Limited Special Performance,100,https://www.cagematch.net/?id=1&nr=280941
1049,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-10,AJPW All Japan Pro Wrestling Broadcast 2020 #8.5 ~ Turning Point,0,https://www.cagematch.net/?id=1&nr=280658
1050,All Japan Pro Wrestling,"Chiba, Japan",Chiba 2AW Square,2020-07-08,AJPW All Japan Pro Wrestling Wednesday Special,0,https://www.cagematch.net/?id=1&nr=256552
1051,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-01,AJPW All Japan Pro Wrestling Wednesday Special ~ Our 7 Minute Battle,0,https://www.cagematch.net/?id=1&nr=278529
1052,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-08-30,AJPW Summer Action Series II 2020 - Tag 3,674,https://www.cagematch.net/?id=1&nr=287688
1053,All Japan Pro Wrestling,"Ageo, Saitama, Japan",Ikos Ageo,2020-08-23,AJPW Summer Action Series II 2020 - Tag 2,143,https://www.cagematch.net/?id=1&nr=287087
1054,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-08-15,AJPW Summer Action Series II 2020 - Tag 1: Atsushi Aoki Memorial Show ~ AA Forever,657,https://www.cagematch.net/?id=1&nr=285343
1055,All Japan Pro Wrestling,"Odawara, Kanagawa, Japan",Odawara Arena Sub Arena,2020-09-26,AJPW Champion Carnival 2020 - Tag 5,372,https://www.cagematch.net/?id=1&nr=292503
1056,All Japan Pro Wrestling,"Odawara, Kanagawa, Japan",Odawara Arena Sub Arena,2020-09-26,AJPW All Japan Pro Wrestling Wednesday Special,372,https://www.cagematch.net/?id=1&nr=292504
1057,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-09-21,AJPW Champion Carnival 2020 - Tag 4,634,https://www.cagematch.net/?id=1&nr=290953
1058,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-09-15,AJPW Champion Carnival 2020 - Tag 3,428,https://www.cagematch.net/?id=1&nr=289789
1059,All Japan Pro Wrestling,"Kawasaki, Kanagawa, Japan",Culttz Kawasaki,2020-09-13,AJPW Champion Carnival 2020 - Tag 2,462,https://www.cagematch.net/?id=1&nr=289353
1060,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2020-09-12,AJPW Champion Carnival 2020 - Tag 1,482,https://www.cagematch.net/?id=1&nr=289151
1061,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-10-24,AJPW Raising An Army Memorial Series 2020 - Tag 3,555,https://www.cagematch.net/?id=1&nr=294446
1062,All Japan Pro Wrestling,"Kurobe, Toyama, Japan",Kurobe City General Sports Center Sub Arena,2020-10-18,AJPW Raising An Army Memorial Series 2020 - Tag 2,242,https://www.cagematch.net/?id=1&nr=293976
1063,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2020-10-17,AJPW Raising An Army Memorial Series 2020 - Tag 1,492,https://www.cagematch.net/?id=1&nr=293660
1064,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-10-05,AJPW Champion Carnival 2020 - Tag 6,619,https://www.cagematch.net/?id=1&nr=292778
1065,All Japan Pro Wrestling,"Maebashi, Gunma, Japan",Yamada Green Dome Maebashi,2020-11-29,AJPW Real World Tag League 2020 - Tag 5,382,https://www.cagematch.net/?id=1&nr=298206
1066,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-11-23,AJPW Real World Tag League 2020 - Tag 4,585,https://www.cagematch.net/?id=1&nr=297580
1067,All Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Kasukabe Fureai Cube,2020-11-22,AJPW Real World Tag League 2020 - Tag 3,230,https://www.cagematch.net/?id=1&nr=297579
1068,All Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2020-11-21,AJPW Real World Tag League 2020 - Tag 2,342,https://www.cagematch.net/?id=1&nr=297578
1069,All Japan Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2020-11-18,AJPW Real World Tag League 2020 - Tag 1,230,https://www.cagematch.net/?id=1&nr=297091
1070,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-12-27,AJPW/Hikaru Sato Produce Junior Tag Battle Of Glory 2020 1 Day Tournament,Attendance not available.,https://www.cagematch.net/?id=1&nr=301545
1071,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-12-13,AJPW AJP Prime Night 2020,677,https://www.cagematch.net/?id=1&nr=298803
1072,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-12-07,AJPW Real World Tag League 2020 - Tag 8,646,https://www.cagematch.net/?id=1&nr=298486
1073,All Japan Pro Wrestling,"Bandajima, Niigata, Japan",Bandaijima Multipurpose Plaza Big Kama,2020-12-05,AJPW Real World Tag League 2020 - Tag 7,558,https://www.cagematch.net/?id=1&nr=298453
1074,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2020-12-04,AJPW Real World Tag League 2020 - Tag 6,422,https://www.cagematch.net/?id=1&nr=298452
1075,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-24,AJPW New Year Wars 2021 - Tag 3,667,https://www.cagematch.net/?id=1&nr=301678
1076,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2021-01-10,AJPW Chiba Extra Dream 25,117,https://www.cagematch.net/?id=1&nr=300648
1077,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-03,AJPW New Year Wars 2021 - Tag 2,665,https://www.cagematch.net/?id=1&nr=300059
1078,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-02,AJPW New Year Wars 2021 - Tag 1,670,https://www.cagematch.net/?id=1&nr=299891
1079,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-02-23,AJPW Excite Series 2021 - Tag 4,674,https://www.cagematch.net/?id=1&nr=304124
1080,All Japan Pro Wrestling,"Numazu, Shizuoka, Japan",Kira Messe Numazu,2021-02-21,AJPW Excite Series 2021 - Tag 3,317,https://www.cagematch.net/?id=1&nr=304123
1081,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2021-02-20,AJPW Excite Series 2021 - Tag 2,419,https://www.cagematch.net/?id=1&nr=303834
