Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
792,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Tochigi Prefectural General Center,2023-01-08,Tochigi Pro-Wrestling New Year Golden Series,Attendance not available.,https://www.cagematch.net/?id=1&nr=359422
793,Pro Wrestling ZERO1,"Tokyo, Japan",Korakuen Hall,2023-01-01,ZERO1 Happy New Year 2023,923,https://www.cagematch.net/?id=1&nr=356900
794,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Tochigi Prefectural General Center,2023-02-23,Tochigi Pro-Wrestling New Year Golden Series,Attendance not available.,https://www.cagematch.net/?id=1&nr=359676
795,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-02-14,BJW/ZERO1 Clash,107,https://www.cagematch.net/?id=1&nr=361518
796,Pro Wrestling ZERO1,"Osaka, Japan",Azalea Taisho,2023-03-21,ZERO1 ZERO1 Vs. Osaka-Gun ~ Spring Sakura Great Battle,510,https://www.cagematch.net/?id=1&nr=359675
797,Pro Wrestling ZERO1,"Kumamoto, Japan",Kumamoto Amu Hiroba,2023-03-19,ZERO1 Kumamoto New Sake Festival 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=363314
798,Pro Wrestling ZERO1,"Hitoyoshi, Kumamoto, Japan",Hitoyoshi Municipal Daiichi Junior High School,2023-03-18,"ZERO1 Hitoyoshi Torrential Rain Disaster Charity Show ~ Bringing Energy, Smiles and Courage To Hitoyoshi",420,https://www.cagematch.net/?id=1&nr=363218
799,Pro Wrestling ZERO1,"Kumamoto, Japan",Kumamoto Mori Toshin Plaza,2023-03-17,ZERO1 Kumamoto Ekimae Pro-Wrestling 2023 Spring Campaign ~ Stand Up Again And Again! Shinjiro Otani Aid,420,https://www.cagematch.net/?id=1&nr=363214
800,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Futarayama Shrine,2023-03-12,Tochigi Pro-Wrestling Great East Japan Earthquake Reconstruction Charity Show,Attendance not available.,https://www.cagematch.net/?id=1&nr=362957
801,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Light Cube Utsunomiya,2023-03-11,Tochigi Pro-Wrestling Great East Japan Earthquake Reconstruction Charity Show,Attendance not available.,https://www.cagematch.net/?id=1&nr=362956
802,Pro Wrestling ZERO1,"Tokyo, Japan",Korakuen Hall,2023-03-05,ZERO1 22nd Anniversary,785,https://www.cagematch.net/?id=1&nr=360688
803,Pro Wrestling ZERO1,"Kofu, Yamanashi, Japan",Kose Sports Park Sub Arena,2023-04-30,ZERO1 Yamanashi Pro Wrestling Festival Vol. 6 ~ Don't Lose To Corona! Bullying Eradication Charity Pro-Wrestling,182,https://www.cagematch.net/?id=1&nr=366236
804,Pro Wrestling ZERO1,"Sapporo, Hokkaido, Japan",Chateraise Gateaux Kingdom Sapporo,2023-04-16,ZERO1 22nd Anniversary ~ Ganbare! Shinjiro Otani!! Elimination Of Child Bullying ~ A Really Strong Person Does Not Bully And Will Stand Up Many Times,Attendance not available.,https://www.cagematch.net/?id=1&nr=365299
805,Pro Wrestling ZERO1,"Hokuto, Hokkaido, Japan",Shin Hakodate Hokuto Station Front Even Plaza,2023-04-15,ZERO1 Elimination Of Bullying ~ Pro Wrestling In Shin Hakodate Hokuto Station,Attendance not available.,https://www.cagematch.net/?id=1&nr=365223
806,Pro Wrestling ZERO1,"Hirono, Iwate, Japan",Hirono Taneichi Gymnasium,2023-04-14,ZERO1 Shoki Kitamura Hometown Triumphant Return,182,https://www.cagematch.net/?id=1&nr=365208
807,Pro Wrestling ZERO1,"Aomori, Japan",Hamanasu Kaikan,2023-04-13,ZERO1 Ganbare! Shinjiro Otani! Blow Away Corona! Jaguar Yokota Revenge Participation! In Aomori,125,https://www.cagematch.net/?id=1&nr=365140
808,Pro Wrestling ZERO1,"Hirosaki, Aomori, Japan",Aomori Kasai Sports Center,2023-04-12,ZERO1 Ganbare! Shinjiro Otani! Blow Away Corona! Jaguar Yokota Revenge Participation!,152,https://www.cagematch.net/?id=1&nr=365057
809,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-04-07,BJW/ZERO1 Clash,92,https://www.cagematch.net/?id=1&nr=364560
810,Pro Wrestling ZERO1,"Koga, Ibaraki, Japan",Shun Okasato Parking Lot Event Square,2023-04-02,Tochigi Pro-Wrestling Elimination Of Child Bullying ~ A Really Strong Person Does Not Bully And Will Stand Up Many Times,Attendance not available.,https://www.cagematch.net/?id=1&nr=364026
811,Pro Wrestling ZERO1,"Yaita, Tochigi, Japan",Tochigi Nagamine Park,2023-04-01,Tochigi Pro-Wrestling Yaita Sakura Festival 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=363992
812,Pro Wrestling ZERO1,"Aizumi, Tokushima, Japan",Aizumi Town Gymnasium,2023-05-28,ZERO1 Never Give Up In Aizumi! Elimination Of Child Bullying ~ A Really Strong Person Does Not Bully And Will Stand Up Many Times,831,https://www.cagematch.net/?id=1&nr=367867
813,Pro Wrestling ZERO1,"Nagoya, Aichi, Japan",Sportiva Arena,2023-05-27,ZERO1 ZERO1 Vs. Nagoya Wakashachi Pro Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=367843
814,Pro Wrestling ZERO1,"Tokyo, Japan",Shin-Kiba 1st RING,2023-05-26,ZERO1 Fibromyalgia Charity Show,131,https://www.cagematch.net/?id=1&nr=367770
815,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Tochigi Prefectural Office Plaza,2023-05-20,Tochigi Pro-Wrestling 2nd Anniversary Vol. 1 ~ Big Match Dream,Attendance not available.,https://www.cagematch.net/?id=1&nr=367411
816,Pro Wrestling ZERO1,"Tokyo, Japan",Belle Salle Takadanobaba,2023-05-06,ZERO1 Osu Premium Pro-Wrestling Show ~ Ganbare! Shinjiro Otani,"1,436",https://www.cagematch.net/?id=1&nr=366645
817,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-06-30,BJW/ZERO1 Clash,303,https://www.cagematch.net/?id=1&nr=369814
818,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Kanseki Stadium Tochigi,2023-06-18,Tochigi Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=369080
819,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Mina Terrace Tochigi,2023-06-17,ZERO1,Attendance not available.,https://www.cagematch.net/?id=1&nr=369018
820,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Orion Square,2023-06-15,Tochigi Pro-Wrestling 2nd Anniversary Vol. 2 ~ Return To Origin,Attendance not available.,https://www.cagematch.net/?id=1&nr=368960
821,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya City Izumigaoka Elementary School,2023-07-30,Tochigi Pro-Wrestling Izumigaoka Summer Festival ~ Jaguar Yokota The Empress Of The Pro-Wrestling World Participates,Attendance not available.,https://www.cagematch.net/?id=1&nr=372222
822,Pro Wrestling ZERO1,"Tokyo, Japan",Korakuen Hall,2023-07-29,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 10,538,https://www.cagematch.net/?id=1&nr=372012
823,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Municipal Miyanohara Elementary School Playground,2023-07-29,Tochigi Pro-Wrestling Miyanohara District Summer Festival,Attendance not available.,https://www.cagematch.net/?id=1&nr=372223
824,Pro Wrestling ZERO1,"Tokyo, Japan",Shiba Shinboricho Children's Park,2023-07-28,ZERO1 Shiba Festival 2023 ~ Fire Festival 2023 - Tag 9,Attendance not available.,https://www.cagematch.net/?id=1&nr=371897
825,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Orion Square,2023-07-26,Tochigi Pro-Wrestling 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 8,Attendance not available.,https://www.cagematch.net/?id=1&nr=371734
826,Pro Wrestling ZERO1,"Nagoya, Aichi, Japan",Sportiva Arena,2023-07-23,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 7,52,https://www.cagematch.net/?id=1&nr=371694
827,Pro Wrestling ZERO1,"Osaka, Japan",EDION Arena Osaka #2,2023-07-22,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 6,Attendance not available.,https://www.cagematch.net/?id=1&nr=371693
828,Pro Wrestling ZERO1,"Kasukabe, Saitama, Japan",AEON MALL Kasukabe Store,2023-07-16,ZERO1 ZERO1 X AEON Mall Kasukabe Bullying Eradication Charity Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=370971
829,Pro Wrestling ZERO1,"Niigata, Japan",Niigata City Plaza Hall,2023-07-15,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 5,264,https://www.cagematch.net/?id=1&nr=370967
830,Pro Wrestling ZERO1,"Chiba, Japan",2AW Square,2023-07-09,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 4,110,https://www.cagematch.net/?id=1&nr=370393
831,Pro Wrestling ZERO1,"Tokyo, Japan",Shin-Kiba 1st RING,2023-07-07,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 3,206,https://www.cagematch.net/?id=1&nr=370208
832,Pro Wrestling ZERO1,"Kofu, Yamanashi, Japan",Takeda Shrine,2023-07-02,ZERO1 23rd Midsummer Festival ~ Fire Festival 2023 - Tag 2,Attendance not available.,https://www.cagematch.net/?id=1&nr=369909
833,Pro Wrestling ZERO1,"Kofu, Yamanashi, Japan",Kose Sports Park Sub Arena,2023-07-01,ZERO1 Yamanashi Pro Wrestling Festival Vol. 7 ~ Don't Lose To Corona! Bullying Eradication Charity Pro-Wrestling,156,https://www.cagematch.net/?id=1&nr=369855
834,Pro Wrestling ZERO1,"Tokyo, Japan",Kameido Tenjin Shrine,2023-08-26,ZERO1 2nd Kameido Tenjin Shrine Pro Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=374413
835,Pro Wrestling ZERO1,"Toyokawa, Aichi, Japan",Aeon Tokoyawa Special Ring,2023-08-13,ZERO1 Aeon Toyokawa x ZERO1 Bullying Eradication Charity Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=373406
836,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Orion Square,2023-08-13,Tochigi Pro-Wrestling Fighting Beer Garden 2023 - Tag 2,Attendance not available.,https://www.cagematch.net/?id=1&nr=373819
837,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Orion Square,2023-08-12,Tochigi Pro-Wrestling Fighting Beer Garden 2023 - Tag 1,Attendance not available.,https://www.cagematch.net/?id=1&nr=373818
838,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya Orion Square,2023-08-11,Tochigi Pro-Wrestling Pokigayo Night,Attendance not available.,https://www.cagematch.net/?id=1&nr=373817
839,Pro Wrestling ZERO1,"Ashikaga, Tochigi, Japan",Ashikaga Chamber Of Commerce & Industry Special Event Plaza,2023-08-04,Tochigi Pro-Wrestling Young Summer Festival,Attendance not available.,https://www.cagematch.net/?id=1&nr=372585
840,Pro Wrestling ZERO1,"Ashikaga, Tochigi, Japan",Ashikaga Chamber Of Commerce & Industry Special Event Plaza,2023-08-03,Tochigi Pro-Wrestling Young Summer Festival ~ Jaguar Yokota The Empress Of The Pro-Wrestling World Participates,Attendance not available.,https://www.cagematch.net/?id=1&nr=372520
841,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Gokoku Shrine,2023-09-23,Tochigi Pro-Wrestling 2nd Yamato Shinshu Chikara Festival ~ Super Beasts Of The World! Aja Kong Joins The Battle!,Attendance not available.,https://www.cagematch.net/?id=1&nr=376503
842,Pro Wrestling ZERO1,"Tokyo, Japan",Shin-Kiba 1st RING,2023-09-22,ZERO1 Fibromyalgia Charity Show ~ Tenka-Ichi 2023 Opening,96,https://www.cagematch.net/?id=1&nr=376453
843,Pro Wrestling ZERO1,"Kamimikawa, Tochigi, Japan",Kamimikawa Ikiiki Plaza,2023-09-17,Tochigi Pro-Wrestling Kamimikawa Genki Festival ~ Charity Pro Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=375998
844,Pro Wrestling ZERO1,"Chiba, Japan",Chiba Satellite Narita,2023-09-16,ZERO1 Charity Wrestling,560,https://www.cagematch.net/?id=1&nr=375968
845,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Utsunomiya City Kiyohara Central Park,2023-09-02,Tochigi Pro-Wrestling No Bullying In Next Generation,Attendance not available.,https://www.cagematch.net/?id=1&nr=374901
846,Pro Wrestling ZERO1,"Tokyo, Japan",Koenji Station North Exit Square,2023-10-29,ZERO1 Koenji Festival 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=378857
847,Pro Wrestling ZERO1,"Tokyo, Japan",Shin-Kiba 1st RING,2023-10-27,ZERO1 Tenka-Ichi Junior Tournament 2023 Finals,220,https://www.cagematch.net/?id=1&nr=378748
848,Pro Wrestling ZERO1,"Owariasahi, Aichi, Japan",Checker Auto Owariasahi Branch Special Venue,2023-10-22,ZERO1,Attendance not available.,https://www.cagematch.net/?id=1&nr=378446
849,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Suzumenomiya Station Special,2023-10-21,Tochigi Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=378404
850,Pro Wrestling ZERO1,"Iruma, Saitama, Japan","Seishin Sangyo Transport Co., Ltd. Parking Lot Special Ring",2023-10-15,ZERO1 Ganbare! Shinjiro Otani!! Elimination Of Child Bullying And Energetic Spirit,Attendance not available.,https://www.cagematch.net/?id=1&nr=377968
851,Pro Wrestling ZERO1,"Fukushima, Japan",Daiyu Eight MAX Fukushima Parking Lot,2023-10-14,ZERO1 Garbage Pickup Project,Attendance not available.,https://www.cagematch.net/?id=1&nr=377873
852,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-10-13,BJW/ZERO1 Clash,52,https://www.cagematch.net/?id=1&nr=377820
853,Pro Wrestling ZERO1,"Fuefuki, Yamanashi, Japan",Fuefuki Minna no Hiroba,2023-10-09,ZERO1 Yamanashi Pro Wrestling Festival ~ Bullying Eradication Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=377660
854,Pro Wrestling ZERO1,"Saga, Japan",Saga City Yamato Workers Sports Center,2023-10-09,ZERO1 Children's Support ~ Bullying Eradication Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=377874
855,Pro Wrestling ZERO1,"Yamanashi, Japan",Sugawara Tenjin Shrine,2023-10-08,ZERO1,Attendance not available.,https://www.cagematch.net/?id=1&nr=377526
856,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Bamba Square,2023-10-07,Tochigi Pro-Wrestling,Attendance not available.,https://www.cagematch.net/?id=1&nr=377520
857,Pro Wrestling ZERO1,"Chiba, Japan",Chiba City Central Park Special Ring,2023-10-01,ZERO1 15th Regional Revitalization Project ~ ZERO1 Pro Wrestling Live,Attendance not available.,https://www.cagematch.net/?id=1&nr=377128
858,Pro Wrestling ZERO1,"Narita, Chiba, Japan",Aeon Mall Narita,2023-11-26,ZERO1 Elimination Of Bullying ~ Pro Wrestling In Aeon Mall Narita,Attendance not available.,https://www.cagematch.net/?id=1&nr=380861
859,Pro Wrestling ZERO1,"Tokyo, Japan",Yasukuni Shrine Sumo Wrestling Place,2023-11-25,ZERO1 Yasukuni Shrine Pro-Wrestling Yamato Shinshu Chikara Matsuri ~ Ganbare Shinjiro Otani!,856,https://www.cagematch.net/?id=1&nr=380803
860,Pro Wrestling ZERO1,"Toda, Saitama, Japan",Aeon Mall Kita Toda,2023-11-23,ZERO1 Furinkazan Tag Tournament 2023,Attendance not available.,https://www.cagematch.net/?id=1&nr=380598
861,Pro Wrestling ZERO1,"Tokyo, Japan",Tokyo Shibuya Ward Sports Center,2023-11-19,Shibuya Pro-Wrestling Hataage,Attendance not available.,https://www.cagematch.net/?id=1&nr=380264
862,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Tochigi Dojojuku Ryokuchi Park,2023-11-18,Tochigi Pro-Wrestling You Are The Ones Who Will Create The Future!,Attendance not available.,https://www.cagematch.net/?id=1&nr=380232
863,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Sakushin Gakuin University Kiyohara Campus,2023-11-11,Tochigi Pro-Wrestling 33rd Sakushin Festival,Attendance not available.,https://www.cagematch.net/?id=1&nr=379702
864,Pro Wrestling ZERO1,"Tochigi, Japan",Tochigi City Police Station Former Site Special Event Plaza,2023-11-05,Tochigi Pro-Wrestling Jaguar Yokota The Empress Of The Pro-Wrestling World Participates ~ Tochigi Pro Is Back In Tochigi City!,Attendance not available.,https://www.cagematch.net/?id=1&nr=379380
865,Pro Wrestling ZERO1,"Mooka, Tochigi, Japan",Gogyogawa River Green Area Special Event Square,2023-11-04,Tochigi Pro-Wrestling Jaguar Yokota The Empress Of The Pro-Wrestling World Participates ~ Return To Origins,Attendance not available.,https://www.cagematch.net/?id=1&nr=379317
866,Pro Wrestling ZERO1,"Utsunomiya, Tochigi, Japan",Tochigi Prefectral Office Plaza,2023-11-03,Tochigi Pro-Wrestling 2nd Anniversary Vol. 1 ~ Big Match Dream,Attendance not available.,https://www.cagematch.net/?id=1&nr=379171
867,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-12-23,BJW/ZERO1/2AW Big Clash,118,https://www.cagematch.net/?id=1&nr=383417
868,Big Japan Pro-Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2023-12-22,BJW/ZERO1 Clash,93,https://www.cagematch.net/?id=1&nr=383367
869,Pro Wrestling ZERO1,"Tokyo, Japan",Tokyo Tower Special,2023-12-03,ZERO1 Great East Japan Earthquake & Kumamoto 2016 Earthquake Recovery Charity Event,Attendance not available.,https://www.cagematch.net/?id=1&nr=381538
870,Pro Wrestling ZERO1,"Tahara, Aichi, Japan",Tahara City General Gymnasium,2023-12-02,ZERO1 Elimination Of Child Bullying ~ A Really Strong Person Does Not Bully And Will Stand Up Many Times,267,https://www.cagematch.net/?id=1&nr=381440
871,World Wonder Ring Stardom,"Maebashi, Gunma, Japan",Nippon Totor Green Dome Maebashi,2023-01-29,Stardom Triangle Derby I In Maebashi,370,https://www.cagematch.net/?id=1&nr=360698
872,World Wonder Ring Stardom,"Funabashi, Chiba, Japan",Funabashi Arena,2023-01-28,Stardom Triangle Derby I,563,https://www.cagematch.net/?id=1&nr=360679
873,World Wonder Ring Stardom,"Tokyo, Japan",Belle Salle Takadanobaba,2023-01-21,Stardom Award 2022 In Takadanobaba,710,https://www.cagematch.net/?id=1&nr=360278
874,World Wonder Ring Stardom,"Tokyo, Japan",Belle Salle Takadanobaba,2023-01-20,Stardom New Blood 7,307,https://www.cagematch.net/?id=1&nr=360154
875,World Wonder Ring Stardom,"Osaka, Japan",EDION Arena Osaka #2,2023-01-15,Stardom Triangle Derby I In Osaka - Tag 2,454,https://www.cagematch.net/?id=1&nr=359948
876,World Wonder Ring Stardom,"Osaka, Japan",EDION Arena Osaka #2,2023-01-14,Stardom Triangle Derby I In Osaka - Tag 1,406,https://www.cagematch.net/?id=1&nr=359946
877,World Wonder Ring Stardom,"Anjo, Aichi, Japan",Tosho Arena Anjo,2023-01-09,Stardom Triangle Derby I In Anjo: Anjo City 70th Anniversary ~Tam Road~,711,https://www.cagematch.net/?id=1&nr=359527
878,World Wonder Ring Stardom,"Nagoya, Aichi, Japan",Nagoya Congress Center Event Hall,2023-01-08,Stardom Triangle Derby I In Nagoya ~Come To Nagoya~,"1,071",https://www.cagematch.net/?id=1&nr=359526
879,World Wonder Ring Stardom,"Tokyo, Japan",Korakuen Hall,2023-01-06,Stardom Triangle Derby I In Korakuen Hall,821,https://www.cagematch.net/?id=1&nr=350360
880,World Wonder Ring Stardom,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-01-03,Stardom Triangle Derby I Opening Round,"1,605",https://www.cagematch.net/?id=1&nr=359070
881,World Wonder Ring Stardom,"Kobe, Hyogo, Japan",Kobe International Exhibition Hall,2023-02-26,Stardom In Showcase Vol. 4,702,https://www.cagematch.net/?id=1&nr=362357
882,World Wonder Ring Stardom,"Wakayama, Japan",Wakayama Prefectural Gymnasium,2023-02-25,Stardom,270,https://www.cagematch.net/?id=1&nr=362356
883,World Wonder Ring Stardom,"Matsumoto, Nagano, Japan",Kissei Bunka Hall,2023-02-23,Stardom,305,https://www.cagematch.net/?id=1&nr=362355
884,World Wonder Ring Stardom,"Tokorozawa, Saitama, Japan",Tokorozawa Sakura Town Hall A,2023-02-19,Stardom,505,https://www.cagematch.net/?id=1&nr=195326
885,World Wonder Ring Stardom,"Tokyo, Japan",Korakuen Hall,2023-02-17,Stardom Triangle Derby I In Korakuen Hall,"1,126",https://www.cagematch.net/?id=1&nr=361792
886,World Wonder Ring Stardom,"Fuji, Shizuoka, Japan",Fujisan Messe,2023-02-12,Stardom Triangle Derby I In Fuji,647,https://www.cagematch.net/?id=1&nr=361476
887,World Wonder Ring Stardom,"Joetsu, Niigata, Japan",Duo CEREZO,2023-02-11,Stardom Triangle Derby I In Joetsu,602,https://www.cagematch.net/?id=1&nr=361468
888,World Wonder Ring Stardom,"Osaka, Japan",EDION Arena Osaka,2023-02-04,Stardom 12th Anniversary Supreme Fight 2023,"1,832",https://www.cagematch.net/?id=1&nr=360906
889,World Wonder Ring Stardom,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-03-26,Stardom Cinderella Tournament 2023 - Tag 1,"1,263",https://www.cagematch.net/?id=1&nr=363661
890,World Wonder Ring Stardom,"Yokohama, Kanagawa, Japan",Yokohama Budokan,2023-03-25,Stardom New Blood Premium,734,https://www.cagematch.net/?id=1&nr=363671
891,World Wonder Ring Stardom,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu,2023-03-21,Stardom,610,https://www.cagematch.net/?id=1&nr=363462
892,World Wonder Ring Stardom,"Kyoto, Japan",KBS Hall,2023-03-19,Stardom Miyu Amasaki Triumphal Return,570,https://www.cagematch.net/?id=1&nr=363294
893,World Wonder Ring Stardom,"Yamaguchi, Japan",KDDI Ishin Hall,2023-03-18,Stardom Mayu Iwatani Triumphal Return,741,https://www.cagematch.net/?id=1&nr=363291
894,World Wonder Ring Stardom,"Osaka, Japan",ATC Hall,2023-03-16,Stardom,301,https://www.cagematch.net/?id=1&nr=363290
895,World Wonder Ring Stardom,"Takamatsu, Kagawa, Japan",Takamatsu General Gymnasium,2023-03-15,Stardom,358,https://www.cagematch.net/?id=1&nr=363287
896,World Wonder Ring Stardom,"Toki, Gifu, Japan",Ceratopia Toki,2023-03-12,Stardom,429,https://www.cagematch.net/?id=1&nr=362932
897,World Wonder Ring Stardom,"Hachioji, Tokyo, Japan",Tokyo Tama Mirai Messe,2023-03-11,Stardom,512,https://www.cagematch.net/?id=1&nr=362930
898,World Wonder Ring Stardom,"Tokyo, Japan",Korakuen Hall,2023-03-10,Stardom,904,https://www.cagematch.net/?id=1&nr=362929
899,World Wonder Ring Stardom,"Tokyo, Japan",Yoyogi National Gymnasium #2,2023-03-04,Stardom Triangle Derby I ~Championship Battle~,"1,919",https://www.cagematch.net/?id=1&nr=362613
